date;Angle;Solargis/diffuse_horizontal_irradiation;Solargis/direct_normal_irradiation;Solargis/global_horizontal_irradiation
17/08/2023 13:00;-5.15907756869535;335;449;725
17/08/2023 14:00;10.8952873365176;298;540;763
17/08/2023 15:00;29.6872863103505;360;307;607
17/08/2023 16:00;49.2007247553068;322;261;509
17/08/2023 17:00;66.8421276448452;254;281;417
17/08/2023 18:00;81.4073730998008;166;325;304
17/08/2023 19:00;10;96;168;135
17/08/2023 20:00;10;13;9;14
17/08/2023 21:00;10;0;0;0
17/08/2023 22:00;10;0;0;0
17/08/2023 23:00;10;0;0;0
18/08/2023 00:00;10;0;0;0
18/08/2023 01:00;10;0;0;0
18/08/2023 02:00;10;0;0;0
18/08/2023 03:00;10;0;0;0
18/08/2023 04:00;10;0;0;0
18/08/2023 05:00;10;0;0;0
18/08/2023 06:00;-74.3315015343721;0;0;0
18/08/2023 07:00;-63.3027015659901;31;112;45
18/08/2023 08:00;-54.4052566937524;100;347;196
18/08/2023 09:00;-46.2647532452777;164;419;350
18/08/2023 10:00;-38.0276950660351;195;535;518
18/08/2023 11:00;-28.9791692868963;266;486;622
18/08/2023 12:00;-18.3597836136258;209;692;777
18/08/2023 13:00;-5.32182353197883;210;714;827
18/08/2023 14:00;10.8115738545841;197;733;826
18/08/2023 15:00;29.7246610611758;200;695;759
18/08/2023 16:00;49.3634651778295;222;556;618
18/08/2023 17:00;67.0874560477853;227;362;435
18/08/2023 18:00;81.6888054300965;187;117;237
18/08/2023 19:00;10;86;103;106
18/08/2023 20:00;10;16;49;21
18/08/2023 21:00;10;0;0;0
18/08/2023 22:00;10;0;0;0
18/08/2023 23:00;10;0;0;0
19/08/2023 00:00;10;0;0;0
19/08/2023 01:00;10;0;0;0
19/08/2023 02:00;10;0;0;0
19/08/2023 03:00;10;0;0;0
19/08/2023 04:00;10;0;0;0
19/08/2023 05:00;10;0;0;0
19/08/2023 06:00;-74.6780826551311;0;0;0
19/08/2023 07:00;-63.6103865920313;18;0;18
19/08/2023 08:00;-54.6821440551346;87;2;87
19/08/2023 09:00;-46.5201203869345;127;0;128
19/08/2023 10:00;-38.2676740754131;233;37;257
19/08/2023 11:00;-29.2051038834397;340;96;412
19/08/2023 12:00;-18.5650626313767;364;67;418
19/08/2023 13:00;-5.4858499617906;361;341;656
19/08/2023 14:00;10.7282352915284;262;620;792
19/08/2023 15:00;29.7652929018198;217;670;754
19/08/2023 16:00;49.5320333096381;202;626;643
19/08/2023 17:00;67.339374474826;185;536;490
19/08/2023 18:00;81.9763415708454;150;410;317
19/08/2023 19:00;10;87;257;147
19/08/2023 20:00;10;16;37;20
19/08/2023 21:00;10;0;0;0
19/08/2023 22:00;10;0;0;0
19/08/2023 23:00;10;0;0;0
20/08/2023 00:00;10;0;0;0
20/08/2023 01:00;10;0;0;0
20/08/2023 02:00;10;0;0;0
20/08/2023 03:00;10;0;0;0
20/08/2023 04:00;10;0;0;0
20/08/2023 05:00;10;0;0;0
20/08/2023 06:00;-75.0238687218034;0;0;0
20/08/2023 07:00;-63.918684397427;27;125;43
20/08/2023 08:00;-54.9602693430902;87;401;196
20/08/2023 09:00;-46.7770523088586;129;553;375
20/08/2023 10:00;-38.509425769918;153;655;547
20/08/2023 11:00;-29.4329370906972;165;725;692
20/08/2023 12:00;-18.7721905477331;167;769;794
20/08/2023 13:00;-5.65117571340291;169;785;843
20/08/2023 14:00;10.6452552525513;169;783;835
20/08/2023 15:00;29.8092054593681;166;758;771
20/08/2023 16:00;49.706471565723;160;712;658
20/08/2023 17:00;67.5978853129555;143;640;505
20/08/2023 18:00;82.2699347963735;113;546;332
20/08/2023 19:00;10;67;389;157
20/08/2023 20:00;10;13;25;16
20/08/2023 21:00;10;0;0;0
20/08/2023 22:00;10;0;0;0
20/08/2023 23:00;10;0;0;0
21/08/2023 00:00;10;0;0;0
21/08/2023 01:00;10;0;0;0
21/08/2023 02:00;10;0;0;0
21/08/2023 03:00;10;0;0;0
21/08/2023 04:00;10;0;0;0
21/08/2023 05:00;10;0;0;0
21/08/2023 06:00;-75.3687075523676;0;0;0
21/08/2023 07:00;-64.2274720782619;25;123;40
21/08/2023 08:00;-55.2395392975527;76;459;198
21/08/2023 09:00;-47.0354799082759;114;597;377
21/08/2023 10:00;-38.7529025522355;134;696;550
21/08/2023 11:00;-29.662643610642;144;759;694
21/08/2023 12:00;-18.9811670843463;146;798;795
21/08/2023 13:00;-5.81782305859795;147;815;843
21/08/2023 14:00;10.5626135171396;148;809;834
21/08/2023 15:00;29.8564196599946;146;787;771
21/08/2023 16:00;49.8868198140479;140;745;658
21/08/2023 17:00;67.8629869761174;138;642;500
21/08/2023 18:00;82.5695340207629;155;249;262
21/08/2023 19:00;10;78;80;98
21/08/2023 20:00;10;13;8;13
21/08/2023 21:00;10;0;0;0
21/08/2023 22:00;10;0;0;0
21/08/2023 23:00;10;0;0;0
22/08/2023 00:00;10;0;0;0
22/08/2023 01:00;10;0;0;0
22/08/2023 02:00;10;0;0;0
22/08/2023 03:00;10;0;0;0
22/08/2023 04:00;10;0;0;0
22/08/2023 05:00;10;0;0;0
22/08/2023 06:00;-75.7124554926261;0;0;0
22/08/2023 07:00;-64.5366313585993;23;157;41
22/08/2023 08:00;-55.5198635755293;73;467;197
22/08/2023 09:00;-47.2953362393664;110;609;377
22/08/2023 10:00;-38.9980587070888;130;701;548
22/08/2023 11:00;-29.8942001266062;141;761;691
22/08/2023 12:00;-19.1919944789567;143;801;792
22/08/2023 13:00;-5.98581772764563;146;814;839
22/08/2023 14:00;10.4802859448401;148;806;829
22/08/2023 15:00;29.9069536463144;153;774;766
22/08/2023 16:00;50.0731152744235;251;345;498
22/08/2023 17:00;68.1346737851127;206;133;274
22/08/2023 18:00;82.8750837383489;131;449;307
22/08/2023 19:00;10;72;233;125
22/08/2023 20:00;10;12;24;14
22/08/2023 21:00;10;0;0;0
22/08/2023 22:00;10;0;0;0
22/08/2023 23:00;10;0;0;0
23/08/2023 00:00;10;0;0;0
23/08/2023 01:00;10;0;0;0
23/08/2023 02:00;10;0;0;0
23/08/2023 03:00;10;0;0;0
23/08/2023 04:00;10;0;0;0
23/08/2023 05:00;10;0;0;0
23/08/2023 06:00;-76.0549774609332;0;0;0
23/08/2023 07:00;-64.8460486824838;24;128;38
23/08/2023 08:00;-55.8011548154432;80;422;191
23/08/2023 09:00;-47.5565565469145;122;569;371
23/08/2023 10:00;-39.2448504102136;145;672;544
23/08/2023 11:00;-30.127585296578;159;734;688
23/08/2023 12:00;-19.4046774821242;162;777;789
23/08/2023 13:00;-6.15518894667917;166;789;836
23/08/2023 14:00;10.3982443816378;167;783;827
23/08/2023 15:00;29.9608226943705;163;761;763
23/08/2023 16:00;50.2653924164629;156;714;648
23/08/2023 17:00;68.412935849319;153;603;489
23/08/2023 18:00;83.1865239699355;158;107;205
23/08/2023 19:00;10;71;33;76
23/08/2023 20:00;10;10;18;12
23/08/2023 21:00;10;0;0;0
23/08/2023 22:00;10;0;0;0
23/08/2023 23:00;10;0;0;0
24/08/2023 00:00;10;0;0;0
24/08/2023 01:00;10;0;0;0
24/08/2023 02:00;10;0;0;0
24/08/2023 03:00;10;0;0;0
24/08/2023 04:00;10;0;0;0
24/08/2023 05:00;10;0;0;0
24/08/2023 06:00;-76.396146960823;0;0;0
24/08/2023 07:00;-65.1556152887111;24;71;33
24/08/2023 08:00;-56.0833286910319;85;363;181
24/08/2023 09:00;-47.8190782923782;128;543;363
24/08/2023 10:00;-39.4932357307938;153;646;534
24/08/2023 11:00;-30.3627797400476;170;706;676
24/08/2023 12:00;-19.6192233474289;177;745;776
24/08/2023 13:00;-6.32596947015917;192;740;817
24/08/2023 14:00;10.3164565670619;190;737;808
24/08/2023 15:00;30.0180391302704;173;739;752
24/08/2023 16:00;50.4636828566929;165;688;637
24/08/2023 17:00;68.697758950577;150;643;503
24/08/2023 18:00;83.5037902150662;147;359;286
24/08/2023 19:00;10;69;305;130
24/08/2023 20:00;10;9;47;13
24/08/2023 21:00;10;0;0;0
24/08/2023 22:00;10;0;0;0
24/08/2023 23:00;10;0;0;0
25/08/2023 00:00;10;0;0;0
25/08/2023 01:00;10;0;0;0
25/08/2023 02:00;10;0;0;0
25/08/2023 03:00;10;0;0;0
25/08/2023 04:00;10;0;0;0
25/08/2023 05:00;10;0;0;0
25/08/2023 06:00;-76.7358460625958;0;0;0
25/08/2023 07:00;-65.4652272683835;24;52;31
25/08/2023 08:00;-56.3663039546858;101;250;166
25/08/2023 09:00;-48.082841172258;179;316;316
25/08/2023 10:00;-39.7431746272382;241;394;471
25/08/2023 11:00;-30.5997660182351;339;234;505
25/08/2023 12:00;-19.8356418148768;377;142;490
25/08/2023 13:00;-6.49819560809488;365;74;428
25/08/2023 14:00;10.2348860421387;375;119;474
25/08/2023 15:00;30.0786122464878;301;429;635
25/08/2023 16:00;50.6680152549051;279;315;499
25/08/2023 17:00;68.989124429604;173;6;176
25/08/2023 18:00;83.8268134106843;83;0;83
25/08/2023 19:00;10;72;111;98
25/08/2023 20:00;10;3;0;3
25/08/2023 21:00;10;0;0;0
25/08/2023 22:00;10;0;0;0
25/08/2023 23:00;10;0;0;0
26/08/2023 00:00;10;0;0;0
26/08/2023 01:00;10;0;0;0
26/08/2023 02:00;10;0;0;0
26/08/2023 03:00;10;0;0;0
26/08/2023 04:00;10;0;0;0
26/08/2023 05:00;10;0;0;0
26/08/2023 06:00;-77.0739653550879;0;0;0
26/08/2023 07:00;-65.7747856053685;10;3;10
26/08/2023 08:00;-56.650002470166;81;51;92
26/08/2023 09:00;-48.3477871286808;40;4;41
26/08/2023 10:00;-39.9946289362016;187;101;243
26/08/2023 11:00;-30.838528607547;269;150;376
26/08/2023 12:00;-20.0539450872445;209;40;240
26/08/2023 13:00;-6.67190724769545;363;319;631
26/08/2023 14:00;10.1534920583214;372;122;473
26/08/2023 15:00;30.1425482178357;195;55;239
26/08/2023 16:00;50.8784152098277;71;0;71
26/08/2023 17:00;69.2870090753014;72;0;72
26/08/2023 18:00;84.155519896498;53;2;53
26/08/2023 19:00;10;18;0;18
26/08/2023 20:00;10;1;0;1
26/08/2023 21:00;10;0;0;0
26/08/2023 22:00;10;0;0;0
26/08/2023 23:00;10;0;0;0
27/08/2023 00:00;10;0;0;0
27/08/2023 01:00;10;0;0;0
27/08/2023 02:00;10;0;0;0
27/08/2023 03:00;10;0;0;0
27/08/2023 04:00;10;0;0;0
27/08/2023 05:00;10;0;0;0
27/08/2023 06:00;-77.4104038689766;0;0;0
27/08/2023 07:00;-66.0841961998629;3;0;3
27/08/2023 08:00;-56.9343492346749;21;0;21
27/08/2023 09:00;-48.6138603521491;34;0;34
27/08/2023 10:00;-40.2475623547731;42;0;42
27/08/2023 11:00;-31.0790538661287;57;0;57
27/08/2023 12:00;-20.2741477991124;65;0;65
27/08/2023 13:00;-6.84714786910552;101;0;101
27/08/2023 14:00;10.072229487528;79;0;79
27/08/2023 15:00;30.2098500171135;87;0;87
27/08/2023 16:00;51.0949051542022;73;0;73
27/08/2023 17:00;69.5913850173271;67;0;67
27/08/2023 18:00;84.4898313873504;69;0;69
27/08/2023 19:00;10;20;0;20
27/08/2023 20:00;10;4;0;4
27/08/2023 21:00;10;0;0;0
27/08/2023 22:00;10;0;0;0
27/08/2023 23:00;10;0;0;0
28/08/2023 00:00;10;0;0;0
28/08/2023 01:00;10;0;0;0
28/08/2023 02:00;10;0;0;0
28/08/2023 03:00;10;0;0;0
28/08/2023 04:00;10;0;0;0
28/08/2023 05:00;10;0;0;0
28/08/2023 06:00;-77.7450689730744;0;0;0
28/08/2023 07:00;-66.3933698753435;21;83;30
28/08/2023 08:00;-57.2192723903167;94;217;143
28/08/2023 09:00;-48.8810072764273;153;283;283
28/08/2023 10:00;-40.5019404157813;223;394;446
28/08/2023 11:00;-31.3213299933908;307;238;474
28/08/2023 12:00;-20.4962669783224;316;387;624
28/08/2023 13:00;-7.02396455486568;321;447;693
28/08/2023 14:00;9.9910487334265;330;361;628
28/08/2023 15:00;30.2805173304211;287;405;596
28/08/2023 16:00;51.317504249354;178;707;653
28/08/2023 17:00;69.9022196223188;174;366;360
28/08/2023 18:00;84.8296649528775;120;452;286
28/08/2023 19:00;10;56;338;120
28/08/2023 20:00;10;6;37;8
28/08/2023 21:00;10;0;0;0
28/08/2023 22:00;10;0;0;0
28/08/2023 23:00;10;0;0;0
29/08/2023 00:00;10;0;0;0
29/08/2023 01:00;10;0;0;0
29/08/2023 02:00;10;0;0;0
29/08/2023 03:00;10;0;0;0
29/08/2023 04:00;10;0;0;0
29/08/2023 05:00;10;0;0;0
29/08/2023 06:00;-78.0778762451804;0;0;0
29/08/2023 07:00;-66.7022223692649;19;66;26
29/08/2023 08:00;-57.5047032250224;89;292;158
29/08/2023 09:00;-49.1491765655732;161;97;200
29/08/2023 10:00;-40.7577304561797;227;59;263
29/08/2023 11:00;-31.5653469824069;263;463;588
29/08/2023 12:00;-20.7203219996235;325;387;628
29/08/2023 13:00;-7.20240799273212;350;355;645
29/08/2023 14:00;9.9098956441123;363;272;585
29/08/2023 15:00;30.3545464721313;227;628;709
29/08/2023 16:00;51.5462282793453;291;184;411
29/08/2023 17:00;70.2194753941505;225;268;367
29/08/2023 18:00;85;152;91;185
29/08/2023 19:00;10;61;207;96
29/08/2023 20:00;10;7;17;9
29/08/2023 21:00;10;0;0;0
29/08/2023 22:00;10;0;0;0
29/08/2023 23:00;10;0;0;0
30/08/2023 00:00;10;0;0;0
30/08/2023 01:00;10;0;0;0
30/08/2023 02:00;10;0;0;0
30/08/2023 03:00;10;0;0;0
30/08/2023 04:00;10;0;0;0
30/08/2023 05:00;10;0;0;0
30/08/2023 06:00;-78.4087493191104;0;0;0
30/08/2023 07:00;-67.0106743079358;20;43;24
30/08/2023 08:00;-57.790576163058;96;204;146
30/08/2023 09:00;-49.4183190931515;171;343;313
30/08/2023 10:00;-41.0149015785075;212;477;486
30/08/2023 11:00;-31.8110965650966;230;585;640
30/08/2023 12:00;-20.9463345302564;218;689;760
30/08/2023 13:00;-7.38253247147468;213;725;813
30/08/2023 14:00;9.82871142633693;211;723;803
30/08/2023 15:00;30.4319302995013;203;702;737
30/08/2023 16:00;51.7810895448038;188;655;620
30/08/2023 17:00;70.5431098786086;162;576;463
30/08/2023 18:00;85;121;453;284
30/08/2023 19:00;10;64;217;105
30/08/2023 20:00;10;6;6;7
30/08/2023 21:00;10;0;0;0
30/08/2023 22:00;10;0;0;0
30/08/2023 23:00;10;0;0;0
31/08/2023 00:00;10;0;0;0
31/08/2023 01:00;10;0;0;0
31/08/2023 02:00;10;0;0;0
31/08/2023 03:00;10;0;0;0
31/08/2023 04:00;10;0;0;0
31/08/2023 05:00;10;0;0;0
31/08/2023 06:00;-78.7376197096094;0;0;0
31/08/2023 07:00;-67.3186511660701;17;128;30
31/08/2023 08:00;-58.0768287452821;65;501;184
31/08/2023 09:00;-49.6883879136996;99;655;369
31/08/2023 10:00;-41.2734246054418;123;744;547
31/08/2023 11:00;-32.0585721501233;135;792;686
31/08/2023 12:00;-21.17432846725;145;816;783
31/08/2023 13:00;-7.56439586925757;152;819;826
31/08/2023 14:00;9.74743256145058;150;818;816
31/08/2023 15:00;30.5126581268962;142;805;751
31/08/2023 16:00;52.0220967565223;130;772;636
31/08/2023 17:00;70.8730755728842;114;704;478
31/08/2023 18:00;85;86;599;297
31/08/2023 19:00;10;47;395;117
31/08/2023 20:00;10;6;13;7
31/08/2023 21:00;10;0;0;0
31/08/2023 22:00;10;0;0;0
31/08/2023 23:00;10;0;0;0
01/09/2023 00:00;10;0;0;0
01/09/2023 01:00;10;0;0;0
01/09/2023 02:00;10;0;0;0
01/09/2023 03:00;10;0;0;0
01/09/2023 04:00;10;0;0;0
01/09/2023 05:00;10;0;0;0
01/09/2023 06:00;-79.0644266168656;0;0;0
01/09/2023 07:00;-67.6260832115713;16;74;24
01/09/2023 08:00;-58.3634015993574;72;405;167
01/09/2023 09:00;-49.9593382265332;125;521;337
01/09/2023 10:00;-41.5332720274736;144;655;516
01/09/2023 11:00;-32.3077687534591;159;720;658
01/09/2023 12:00;-21.4043298661968;166;757;756
01/09/2023 13:00;-7.74805963419421;171;768;801
01/09/2023 14:00;9.66599072323438;173;759;788
01/09/2023 15:00;30.5967156395994;187;694;711
01/09/2023 16:00;52.2692549289286;271;337;494
01/09/2023 17:00;71.2093198402667;161;236;274
01/09/2023 18:00;85;124;233;209
01/09/2023 19:00;10;32;10;34
01/09/2023 20:00;10;1;0;1
01/09/2023 21:00;10;0;0;0
01/09/2023 22:00;10;0;0;0
01/09/2023 23:00;10;0;0;0
02/09/2023 00:00;10;0;0;0
02/09/2023 01:00;10;0;0;0
02/09/2023 02:00;10;0;0;0
02/09/2023 03:00;10;0;0;0
02/09/2023 04:00;10;0;0;0
02/09/2023 05:00;10;0;0;0
02/09/2023 06:00;-79.3891167123885;0;0;0
02/09/2023 07:00;-67.9329054361577;2;0;2
02/09/2023 08:00;-58.6502384001616;85;99;111
02/09/2023 09:00;-50.2311273320255;185;222;273
02/09/2023 10:00;-41.7944179437727;257;56;288
02/09/2023 11:00;-32.558682921588;279;22;294
02/09/2023 12:00;-21.6363668612964;361;120;455
02/09/2023 13:00;-7.93358875665383;393;188;546
02/09/2023 14:00;9.58431269781883;364;193;520
02/09/2023 15:00;30.6840848071654;298;58;342
02/09/2023 16:00;52.5225652735267;198;7;203
02/09/2023 17:00;71.5517848304321;134;1;134
02/09/2023 18:00;85;97;0;97
02/09/2023 19:00;10;38;1;38
02/09/2023 20:00;10;1;0;1
02/09/2023 21:00;10;0;0;0
02/09/2023 22:00;10;0;0;0
02/09/2023 23:00;10;0;0;0
03/09/2023 00:00;10;0;0;0
03/09/2023 01:00;10;0;0;0
03/09/2023 02:00;10;0;0;0
03/09/2023 03:00;10;0;0;0
03/09/2023 04:00;10;0;0;0
03/09/2023 05:00;10;0;0;0
03/09/2023 06:00;-79.7116439080095;0;0;0
03/09/2023 07:00;-68.2390574724892;6;0;6
03/09/2023 08:00;-58.9372858206781;87;39;97
03/09/2023 09:00;-50.5037145805054;178;288;297
03/09/2023 10:00;-42.0568379963253;267;263;414
03/09/2023 11:00;-32.8113126473318;326;316;544
03/09/2023 12:00;-21.8704695764578;351;311;594
03/09/2023 13:00;-8.12105173287986;294;550;741
03/09/2023 14:00;9.50232030588894;294;530;720
03/09/2023 15:00;30.7747437962735;303;452;641
03/09/2023 16:00;52.7820250924159;289;346;512
03/09/2023 17:00;71.9004074057096;224;315;383
03/09/2023 18:00;85;146;237;228
03/09/2023 19:00;10;61;74;75
03/09/2023 20:00;10;2;0;2
03/09/2023 21:00;10;0;0;0
03/09/2023 22:00;10;0;0;0
03/09/2023 23:00;10;0;0;0
04/09/2023 00:00;10;0;0;0
04/09/2023 01:00;10;0;0;0
04/09/2023 02:00;10;0;0;0
04/09/2023 03:00;10;0;0;0
04/09/2023 04:00;10;0;0;0
04/09/2023 05:00;10;0;0;0
04/09/2023 06:00;-80.031969109773;0;0;0
04/09/2023 07:00;-68.5444834984948;15;8;16
04/09/2023 08:00;-59.2244934736818;98;149;133
04/09/2023 09:00;-50.7770613139586;182;289;299
04/09/2023 10:00;-42.3205092974503;247;382;461
04/09/2023 11:00;-33.0656572783145;284;457;597
04/09/2023 12:00;-22.1066700272656;290;529;698
04/09/2023 13:00;-8.31052051946945;301;543;740
04/09/2023 14:00;9.4199303274044;295;536;723
04/09/2023 15:00;30.8686668830292;304;470;653
04/09/2023 16:00;53.047627671996;277;399;532
04/09/2023 17:00;72.2551190737071;228;285;372
04/09/2023 18:00;85;157;130;198
04/09/2023 19:00;10;58;76;72
04/09/2023 20:00;10;1;0;1
04/09/2023 21:00;10;0;0;0
04/09/2023 22:00;10;0;0;0
04/09/2023 23:00;10;0;0;0
05/09/2023 00:00;10;0;0;0
05/09/2023 01:00;10;0;0;0
05/09/2023 02:00;10;0;0;0
05/09/2023 03:00;10;0;0;0
05/09/2023 04:00;10;0;0;0
05/09/2023 05:00;10;0;0;0
05/09/2023 06:00;-80.350059958443;0;0;0
05/09/2023 07:00;-68.8491321296317;14;6;14
05/09/2023 08:00;-59.5118138445675;100;67;116
05/09/2023 09:00;-51.051130800734;183;213;269
05/09/2023 10:00;-42.5854103508269;256;315;432
05/09/2023 11:00;-33.3217174180978;285;432;580
05/09/2023 12:00;-22.3450020136273;293;512;685
05/09/2023 13:00;-8.50207047823949;287;557;736
05/09/2023 14:00;9.33705442907481;284;555;725
05/09/2023 15:00;30.965824364657;293;483;649
05/09/2023 16:00;53.319362176971;274;388;521
05/09/2023 17:00;72.6158459266713;227;273;363
05/09/2023 18:00;85;151;140;198
05/09/2023 19:00;10;55;33;61
05/09/2023 20:00;10;1;0;1
05/09/2023 21:00;10;0;0;0
05/09/2023 22:00;10;0;0;0
05/09/2023 23:00;10;0;0;0
06/09/2023 00:00;10;0;0;0
06/09/2023 01:00;10;0;0;0
06/09/2023 02:00;10;0;0;0
06/09/2023 03:00;10;0;0;0
06/09/2023 04:00;10;0;0;0
06/09/2023 05:00;10;0;0;0
06/09/2023 06:00;-80.6658905583501;0;0;0
06/09/2023 07:00;-69.1529562998415;13;51;18
06/09/2023 08:00;-59.7992022157014;78;320;151
06/09/2023 09:00;-51.3258881634831;124;534;336
06/09/2023 10:00;-42.851520966188;151;662;516
06/09/2023 11:00;-33.5794948200392;165;739;665
06/09/2023 12:00;-22.5855010029334;174;776;765
06/09/2023 13:00;-8.69578031099578;178;787;809
06/09/2023 14:00;9.25359909485734;176;785;797
06/09/2023 15:00;31.0661824705137;166;770;730
06/09/2023 16:00;53.5972135447675;153;724;608
06/09/2023 17:00;72.9825085879406;132;643;447
06/09/2023 18:00;85;98;507;262
06/09/2023 19:00;10;45;249;85
06/09/2023 20:00;10;3;6;3
06/09/2023 21:00;10;0;0;0
06/09/2023 22:00;10;0;0;0
06/09/2023 23:00;10;0;0;0
07/09/2023 00:00;10;0;0;0
07/09/2023 01:00;10;0;0;0
07/09/2023 02:00;10;0;0;0
07/09/2023 03:00;10;0;0;0
07/09/2023 04:00;10;0;0;0
07/09/2023 05:00;10;0;0;0
07/09/2023 06:00;-80.9794411962386;0;0;0
07/09/2023 07:00;-69.4559131319901;12;42;16
07/09/2023 08:00;-60.0866165826905;69;323;142
07/09/2023 09:00;-51.6013003005941;90;666;352
07/09/2023 10:00;-43.1188221678526;105;784;534
07/09/2023 11:00;-33.8389922739534;117;834;679
07/09/2023 12:00;-22.8282040035775;125;858;776
07/09/2023 13:00;-8.89173198370654;133;856;815
07/09/2023 14:00;9.16946555976698;131;855;803
07/09/2023 15:00;31.1697032723556;120;851;739
07/09/2023 16:00;53.8811623804892;110;813;617
07/09/2023 17:00;73.3550221658422;95;745;455
07/09/2023 18:00;85;71;628;270
07/09/2023 19:00;10;36;348;88
07/09/2023 20:00;10;2;14;3
07/09/2023 21:00;10;0;0;0
07/09/2023 22:00;10;0;0;0
07/09/2023 23:00;10;0;0;0
08/09/2023 00:00;10;0;0;0
08/09/2023 01:00;10;0;0;0
08/09/2023 02:00;10;0;0;0
08/09/2023 03:00;10;0;0;0
08/09/2023 04:00;10;0;0;0
08/09/2023 05:00;10;0;0;0
08/09/2023 06:00;-81.2906980517397;0;0;0
08/09/2023 07:00;-69.7579637985914;11;109;19
08/09/2023 08:00;-60.3740175630051;55;514;165
08/09/2023 09:00;-51.8773358013881;82;701;354
08/09/2023 10:00;-43.3872960973054;102;785;529
08/09/2023 11:00;-34.1002134856804;114;834;673
08/09/2023 12:00;-23.0731494287003;121;860;771
08/09/2023 13:00;-9.09001063955605;128;862;812
08/09/2023 14:00;9.0845497473175;127;857;797
08/09/2023 15:00;31.2763445937749;116;853;733
08/09/2023 16:00;54.1711848525277;107;814;611
08/09/2023 17:00;73.7332962153726;92;745;448
08/09/2023 18:00;85;68;627;263
08/09/2023 19:00;10;34;321;83
08/09/2023 20:00;10;2;0;2
08/09/2023 21:00;10;0;0;0
08/09/2023 22:00;10;0;0;0
08/09/2023 23:00;10;0;0;0
09/09/2023 00:00;10;0;0;0
09/09/2023 01:00;10;0;0;0
09/09/2023 02:00;10;0;0;0
09/09/2023 03:00;10;0;0;0
09/09/2023 04:00;10;0;0;0
09/09/2023 05:00;10;0;0;0
09/09/2023 06:00;-81.5996529010298;0;0;0
09/09/2023 07:00;-70.0590733736322;13;48;17
09/09/2023 08:00;-60.6613682974003;68;310;134
09/09/2023 09:00;-52.1539648553806;112;513;313
09/09/2023 10:00;-43.656925910036;118;717;507
09/09/2023 11:00;-34.3631629496855;121;810;661
09/09/2023 12:00;-23.320376950042;126;843;760
09/09/2023 13:00;-9.29070450034886;135;840;799
09/09/2023 14:00;8.998742210937;133;838;786
09/09/2023 15:00;31.3860599187224;123;831;719
09/09/2023 16:00;54.4672525889603;113;790;598
09/09/2023 17:00;74.1172347079751;96;721;437
09/09/2023 18:00;85;71;601;254
09/09/2023 19:00;10;33;304;77
09/09/2023 20:00;10;1;0;1
09/09/2023 21:00;10;0;0;0
09/09/2023 22:00;10;0;0;0
09/09/2023 23:00;10;0;0;0
10/09/2023 00:00;10;0;0;0
10/09/2023 01:00;10;0;0;0
10/09/2023 02:00;10;0;0;0
10/09/2023 03:00;10;0;0;0
10/09/2023 04:00;10;0;0;0
10/09/2023 05:00;10;0;0;0
10/09/2023 06:00;-81.9063028151715;0;0;0
10/09/2023 07:00;-70.3592106763172;11;37;15
10/09/2023 08:00;-60.9486343446005;61;421;150
